user_id,amount,hour,day_of_week,merchant_category,device_type,distance_from_home_km,is_foreign,is_high_risk_merchant,has_history_of_chargeback,is_fraud
1903,215988.41,18,2,crypto,mobile,0.62,0,1,0,1
3610,177980.22,10,3,crypto,desktop,6.39,0,1,0,1
1933,122621.71,23,5,fuel,mobile,2.56,0,0,0,0
3395,56345.38,14,0,fashion,desktop,9.69,0,0,0,0
4915,110327.75,12,3,restaurants,mobile,3.16,0,0,0,0
2055,58421.21,8,2,utilities,mobile,7.31,0,0,0,0
3100,362416.18,18,3,travel,desktop,24.48,0,1,0,1
1350,183782.75,12,2,healthcare,desktop,6.98,0,0,0,0
2959,144071.4,14,4,electronics,mobile,25.36,0,1,0,1
3952,95088.95,5,2,grocery,mobile,1.12,0,0,0,0
4593,35433.53,14,1,utilities,tablet,12.66,0,0,0,0
1900,158515.89,23,5,gaming,mobile,2.51,0,0,0,0
4560,172266.5,8,6,electronics,desktop,18.55,0,1,0,1
3465,845861.3,14,6,restaurants,mobile,9.4,0,0,1,1
2962,161005.89,7,4,fuel,mobile,20.07,0,0,0,0
4559,142002.21,15,3,restaurants,mobile,9.49,0,0,0,0
1292,140434.34,12,0,fuel,desktop,8.29,0,0,0,0
1971,106448.33,4,1,utilities,desktop,1.28,0,0,0,1
3930,44660.64,18,4,fashion,mobile,10.8,0,0,0,0
3605,165344.3,13,3,grocery,desktop,0.8,0,0,0,0
1149,605226.04,2,2,restaurants,desktop,7.49,0,0,0,1
2373,145662.51,12,3,grocery,desktop,4.52,0,0,0,0
4168,313248.64,21,1,jewelry,mobile,2.87,0,1,0,1
2635,127430.73,23,3,restaurants,mobile,0.08,0,0,0,0
3410,149766.86,6,6,restaurants,mobile,3.25,0,0,0,0
4902,132951.89,5,0,fashion,desktop,20.15,0,0,0,0
2549,178325.5,1,5,restaurants,mobile,6.96,0,0,0,1
2331,118614.47,23,4,fashion,mobile,21.02,0,0,0,0
4459,275867.1,14,5,restaurants,desktop,14.69,1,0,0,1
3915,364841.44,22,3,education,desktop,7.03,0,0,0,1
2158,322061.58,6,1,travel,desktop,9.26,1,1,0,1
3433,149870.61,9,0,restaurants,mobile,13,0,0,0,0
2612,188180.09,16,3,fashion,mobile,10.3,0,0,0,0
3647,71404.9,19,2,utilities,desktop,0.9,0,0,0,0
2808,367024.34,14,0,jewelry,mobile,0.72,0,1,0,1
1829,257832.03,1,0,travel,desktop,5,0,1,0,1
3028,630774.27,3,2,telecom,mobile,12.02,0,0,0,1
4993,227493.04,10,6,fashion,mobile,22.88,0,0,0,1
1950,92307.62,9,6,utilities,desktop,2.26,0,0,0,0
4804,131863.76,17,1,grocery,mobile,0.1,0,0,0,0
4012,107205.29,17,2,jewelry,mobile,8.02,0,1,1,1
2139,185258.49,12,6,fuel,mobile,9.56,0,0,0,0
4317,53765.74,15,4,grocery,mobile,4.59,0,0,0,0
2975,241464.43,15,0,crypto,mobile,13.85,0,1,0,1
1808,83908.02,18,5,telecom,mobile,4.51,0,0,0,0
3871,40552.97,17,2,fashion,mobile,9.68,0,0,0,0
2275,133961.17,5,4,government,mobile,6.15,0,0,0,0
1860,119059.35,16,0,fuel,mobile,1.89,0,0,0,0
4192,279993.86,1,3,fashion,mobile,6.3,0,0,0,1
3502,404254.82,19,0,grocery,desktop,6.11,0,0,0,1
3099,314466.25,6,2,travel,desktop,14.05,0,1,0,1
1749,43229.72,1,3,fuel,tablet,4.21,0,0,0,0
2895,198570.86,18,5,government,desktop,24.12,0,0,0,0
1806,103837.98,3,0,fuel,mobile,14.97,0,0,0,1
3323,133561.94,17,0,crypto,mobile,7.15,0,1,0,1
4817,466672.48,4,2,electronics,mobile,5.14,0,1,1,1
3467,268019.45,2,1,crypto,desktop,9.5,0,1,0,1
2983,541590.77,8,2,restaurants,mobile,6.78,0,0,0,1
3858,112174.5,5,6,grocery,mobile,0.91,0,0,0,0
2343,140778.79,23,2,fashion,tablet,5.42,0,0,0,0
4880,171300.38,0,4,fuel,mobile,15.23,0,0,1,1
2257,1682800.93,6,2,travel,mobile,2.03,0,1,0,1
1156,644883.44,2,1,restaurants,desktop,4.68,0,0,0,1
3269,304923.74,9,3,travel,mobile,12.75,0,1,0,1
2872,67683.18,9,1,grocery,mobile,1.2,0,0,0,0
1471,844604.68,12,1,education,mobile,9.7,0,0,0,1
3183,70603.12,21,5,fuel,mobile,0.9,0,0,0,0
2787,319330.05,17,3,telecom,mobile,1.51,0,0,0,1
4748,168983.85,12,0,utilities,mobile,2.75,0,0,0,0
3767,864375.28,10,2,jewelry,mobile,6.86,0,1,0,1
1616,82409.04,10,1,utilities,mobile,8.91,0,0,0,0
4159,32633.11,6,1,restaurants,mobile,0.69,0,0,0,0
4318,219774.87,13,1,telecom,mobile,8.03,0,0,0,1
3426,157146.39,8,5,grocery,mobile,2.39,0,0,0,0
1540,87404.81,13,4,insurance,desktop,10.79,0,0,0,0
4656,90797.02,7,6,restaurants,mobile,17.58,0,0,0,0
4545,694280.89,6,3,fashion,mobile,0.98,0,0,0,1
1420,227901.4,10,4,fashion,tablet,26.89,0,0,1,1
4263,190010.24,16,2,restaurants,desktop,2.5,0,0,0,0
2154,83449.86,22,1,fashion,mobile,9.82,0,0,0,0
3170,170917.75,7,0,telecom,mobile,8.58,0,0,0,0
4731,138253.1,19,1,utilities,mobile,1.28,0,0,0,0
1371,181442.98,14,2,telecom,desktop,0.31,0,0,0,0
2021,10078.69,10,1,fashion,desktop,12.55,0,0,0,0
3872,42399.72,22,6,grocery,mobile,0.32,0,0,0,0
3013,188781.01,5,1,healthcare,desktop,1.37,0,0,0,0
4052,65280.33,14,2,insurance,desktop,2.66,0,0,0,0
3312,73000.16,16,6,grocery,mobile,7.12,0,0,0,0
1940,55235.67,10,2,travel,mobile,3.43,0,1,0,1
4696,56806.03,5,3,grocery,mobile,11.45,0,0,0,0
2208,286831.4,1,3,utilities,mobile,0.3,0,0,0,1
2205,917047.08,4,5,utilities,desktop,11.68,0,0,0,1
3071,164285.22,2,3,travel,mobile,6.55,0,1,0,1
4304,208338.3,12,4,utilities,mobile,8.6,0,0,1,1
1286,1120277.56,7,0,restaurants,mobile,3.06,0,0,0,1
2886,61429.13,19,1,utilities,mobile,15.75,0,0,0,0
2034,198703.66,18,1,gaming,mobile,19.24,0,0,0,0
1672,301365.53,5,1,fashion,mobile,2.79,0,0,0,1
1802,183999.38,3,0,utilities,mobile,8.96,0,0,0,1
1678,155096.29,18,6,grocery,mobile,7.01,0,0,0,0
4324,50542.02,16,3,utilities,mobile,20.87,0,0,0,0
1125,148099.39,16,2,utilities,desktop,11.47,0,0,0,0
3243,293144.38,9,4,utilities,mobile,11.53,0,0,0,1
3126,192815.64,22,2,restaurants,desktop,14.04,0,0,0,0
3610,455425.98,3,1,jewelry,desktop,15.32,0,1,0,1
4973,292377.46,12,3,restaurants,desktop,16.83,0,0,0,1
2081,5149372.29,1,5,education,mobile,13,0,0,0,1
1019,120160.76,10,0,fashion,mobile,5.87,0,0,0,0
3948,73722.26,17,1,electronics,tablet,8.1,0,1,0,1
3279,197208.83,18,2,telecom,mobile,8.55,0,0,0,0
1050,55514.55,7,3,fuel,mobile,8.47,0,0,0,0
2525,215736.09,12,0,utilities,mobile,19.12,0,0,0,1
3938,156868.34,17,2,utilities,mobile,8.48,0,0,0,0
4096,695959.15,23,1,fuel,desktop,22.74,0,0,0,1
1622,102354.77,23,3,restaurants,mobile,4.26,0,0,0,0
2847,235357.29,14,3,electronics,mobile,2.01,0,1,0,1
1651,145918.15,14,4,telecom,mobile,3.36,0,0,0,0
2540,185396.27,13,4,restaurants,mobile,1.98,0,0,0,0
1443,236274.44,11,0,grocery,mobile,5.11,0,0,1,1
3053,278655.9,23,2,telecom,mobile,13.19,0,0,0,1
4753,1105760.86,15,5,electronics,mobile,14.68,0,1,0,1
2614,157728.22,0,3,travel,mobile,10.74,0,1,0,1
4470,483053.36,7,1,grocery,mobile,4.79,0,0,0,1
1112,397686.2,2,2,grocery,desktop,0.72,0,0,0,1
1459,138219.9,21,6,insurance,tablet,4.23,0,0,0,0
1153,98767.51,5,2,insurance,desktop,0.62,0,0,0,0
4162,51201.87,10,2,fashion,mobile,3.25,0,0,0,0
2185,563265.39,0,4,restaurants,mobile,5.74,0,0,0,1
3835,85709.12,20,4,restaurants,mobile,2.05,0,0,0,0
2663,368619.6,22,1,grocery,mobile,5.65,0,0,0,1
1104,66478.02,13,1,utilities,mobile,8.79,0,0,0,0
4569,618142.5,5,4,healthcare,mobile,13.18,0,0,1,1
1359,76984.99,14,0,grocery,tablet,11.78,0,0,0,0
1009,243883.05,6,0,fashion,mobile,3.04,0,0,0,1
4750,166662.34,10,5,fuel,mobile,4.92,0,0,0,0
4288,81916.85,17,2,gaming,desktop,11.07,0,0,0,0
2578,1367376.03,0,2,grocery,mobile,3.52,0,0,0,1
1314,67266.52,2,5,utilities,mobile,5.46,0,0,0,1
1189,488419.31,11,6,government,mobile,1.11,1,0,0,1
1053,93102.76,8,6,gaming,mobile,18.21,0,0,0,0
2933,151081.58,9,3,education,mobile,9.58,0,0,0,0
4968,260715.45,3,3,electronics,mobile,13.16,0,1,0,1
1730,106798.59,11,0,electronics,mobile,0.08,0,1,0,1
4149,361646.77,14,1,gaming,mobile,3.74,1,0,0,1
3327,44441.52,11,4,restaurants,mobile,15.56,0,0,0,0
4131,468602.23,12,4,fashion,desktop,2.61,0,0,0,1
1879,165652.23,1,5,electronics,desktop,21.66,0,1,0,1
2586,131095.18,18,3,electronics,desktop,13.54,0,1,0,1
1276,1564214.68,16,6,utilities,tablet,10.17,1,0,0,1
4675,1020804.55,15,1,gaming,mobile,10.76,0,0,0,1
4938,139732.16,14,3,insurance,desktop,6.63,0,0,0,0
4800,505108.95,10,2,fashion,mobile,18.96,0,0,0,1
4641,134367.87,7,1,utilities,mobile,24.68,0,0,1,1
4555,517038.54,9,4,grocery,mobile,5.79,0,0,0,1
2141,57883.37,23,3,healthcare,desktop,12.97,0,0,0,0
3161,28369.4,22,1,fuel,mobile,7.23,0,0,0,0
3951,35121.45,11,3,government,mobile,21.54,0,0,0,0
2908,410692.3,3,5,grocery,mobile,5.79,0,0,0,1
4202,143649.76,18,3,travel,desktop,7.94,0,1,0,1
2135,174321.58,14,3,utilities,tablet,11.26,0,0,0,0
1552,246653.59,14,0,travel,mobile,10.49,0,1,0,1
3730,149037.29,10,1,restaurants,mobile,9.26,0,0,0,0
4982,840938.57,19,6,utilities,mobile,10.43,0,0,0,1
3144,33195.02,3,0,fashion,desktop,6.84,0,0,0,0
1681,142480.29,14,3,grocery,desktop,0.01,0,0,0,0
3698,112761.31,18,1,fashion,desktop,3.29,0,0,0,0
3840,235021.14,13,3,crypto,desktop,1,0,1,0,1
1102,81174.83,4,6,electronics,mobile,10.24,0,1,0,1
4673,156052.45,14,1,jewelry,mobile,14.65,0,1,0,1
3251,77656.46,6,6,grocery,mobile,17.63,0,0,0,0
4512,257533.23,0,1,restaurants,mobile,31.75,0,0,0,1
1404,170223.04,18,1,electronics,mobile,2.3,0,1,0,1
1941,101795.35,8,6,fashion,mobile,11.78,0,0,0,0
2727,886874.09,11,2,fuel,desktop,18.24,0,0,0,1
3898,143663.04,1,5,fashion,mobile,13.35,0,0,0,1
1043,105146.89,12,3,grocery,mobile,18.49,0,0,0,0
3475,92406.39,3,1,restaurants,mobile,9.19,0,0,0,1
2243,291569.87,13,2,fuel,mobile,5.8,0,0,0,1
4963,673918.5,11,1,grocery,mobile,8.03,0,0,1,1
3851,651257.84,21,2,restaurants,mobile,18.01,0,0,0,1
2833,60384.99,5,6,fashion,tablet,0.83,0,0,0,0
2775,142578.23,7,4,restaurants,mobile,4.62,0,0,0,0
4797,81336.68,11,0,grocery,mobile,2.54,0,0,0,0
2277,395514.92,10,0,travel,mobile,6.63,0,1,0,1
2393,2138531.52,3,5,fuel,desktop,14.75,0,0,0,1
1487,58776.45,9,4,fuel,mobile,13.58,0,0,0,0
1641,256841.84,15,5,fashion,mobile,4.89,0,0,0,1
1823,437550.27,20,5,grocery,desktop,0.57,0,0,0,1
4420,350166.21,18,5,fashion,mobile,1.7,0,0,0,1
1576,5198362.21,13,4,utilities,mobile,5.36,0,0,0,1
1271,61244.04,10,3,restaurants,mobile,2.38,0,0,0,0
2934,185179.64,17,2,grocery,mobile,2.14,0,0,0,0
3984,334069.19,6,6,grocery,mobile,1.98,0,0,0,1
4692,1563782.25,23,4,telecom,mobile,3.89,0,0,0,1
1310,74724.9,3,3,travel,desktop,18.61,0,1,0,1
4055,88844.03,23,6,restaurants,desktop,1.14,0,0,0,0
2876,154693.74,16,0,grocery,mobile,2.08,0,0,0,0
1599,243324.46,16,5,utilities,mobile,11.12,0,0,0,1
4811,552312.71,7,2,utilities,tablet,12.31,0,0,0,1
1570,242393.2,14,3,grocery,mobile,17.61,0,0,0,1
2600,101779.58,9,4,government,mobile,6.09,0,0,0,0
2931,73196.04,17,5,insurance,mobile,6.72,0,0,0,0
2680,597687.15,20,4,education,mobile,11.13,0,0,0,1
3061,601739.21,1,3,restaurants,mobile,11.69,0,0,0,1
3476,186262.79,23,2,grocery,mobile,14.02,0,0,0,0
4430,108761.54,19,4,healthcare,desktop,7.05,0,0,0,0
2428,117962.92,20,4,fashion,mobile,4.22,0,0,0,0
4026,1120116.54,10,5,fashion,mobile,11.47,0,0,0,1
3355,226266.3,18,5,electronics,mobile,10.16,0,1,0,1
3092,343187.57,20,2,travel,mobile,2.04,0,1,0,1
2780,171199.12,23,6,fuel,mobile,7.58,0,0,0,0
3048,166099.6,8,2,restaurants,mobile,18.53,0,0,0,0
4988,415994.34,7,4,education,mobile,12.29,0,0,0,1
4498,117774.51,12,1,travel,mobile,15.28,0,1,0,1
1721,151948.93,10,5,telecom,desktop,2.18,0,0,0,0
4418,337734.47,13,2,fuel,desktop,2.47,0,0,0,1
2219,65290.29,16,4,restaurants,mobile,2.56,0,0,0,0
4352,34694.83,18,1,restaurants,mobile,11.29,0,0,0,0
2680,206486.57,8,1,restaurants,mobile,0.75,0,0,0,1
2576,131915.22,15,2,grocery,desktop,11.38,0,0,0,0
3797,128343.73,17,4,utilities,mobile,0.22,0,0,0,0
2295,379001.24,7,2,healthcare,mobile,2.21,0,0,0,1
4025,215439.78,6,1,utilities,mobile,10.01,0,0,0,1
3986,42000.49,9,6,grocery,mobile,15.54,0,0,0,0
3327,195966.32,8,6,healthcare,mobile,5.92,0,0,0,0
4707,234087.39,7,5,crypto,mobile,17.65,0,1,0,1
3265,79595.34,15,3,restaurants,mobile,0.53,0,0,0,0
1242,54652.18,5,3,fuel,tablet,6.85,0,0,0,0
3016,747546.14,4,6,fashion,mobile,1.19,0,0,0,1
1443,230165.64,11,2,travel,tablet,6.16,0,1,1,1
4835,114559.92,11,3,fuel,mobile,4.09,0,0,0,0
3012,175987.39,18,3,healthcare,tablet,5.88,0,0,0,0
4673,185500.02,16,6,education,mobile,5.52,0,0,0,0
1360,122000.04,19,0,grocery,mobile,2.23,0,0,0,0
1558,137954.3,5,0,crypto,tablet,5.42,0,1,0,1
1406,425863.87,14,3,education,mobile,3.96,0,0,0,1
4967,39987.74,10,3,restaurants,desktop,15.52,0,0,0,0
4413,92339.16,23,3,education,desktop,12,0,0,0,0
2425,267156.25,8,1,grocery,mobile,4.51,0,0,0,1
3358,215498.71,13,6,utilities,mobile,13.12,0,0,0,1
3093,34353.7,18,4,grocery,mobile,25.7,0,0,0,0
3050,821519.89,12,4,electronics,desktop,12.82,0,1,0,1
4150,110091.2,5,5,grocery,mobile,1.67,0,0,0,0
2027,182340.21,20,0,travel,desktop,0.31,0,1,0,1
2567,142645.46,6,1,crypto,mobile,21.01,0,1,0,1
3087,56404.31,22,5,grocery,mobile,11.7,0,0,0,0
4383,51440.91,4,4,gaming,mobile,10.19,0,0,0,1
2121,25461.08,15,1,grocery,mobile,8.87,0,0,0,0
3939,50662.37,15,1,telecom,desktop,16.94,0,0,0,0
2901,135507.46,15,1,fuel,mobile,5.46,0,0,0,0
4997,70713.51,11,1,fashion,mobile,9.83,0,0,0,0
2643,107020.2,19,0,grocery,mobile,23.43,0,0,0,0
3173,46062.51,7,4,fashion,mobile,4.97,0,0,0,0
3716,330452.05,17,5,gaming,mobile,10.03,0,0,0,1
3753,40995.36,21,0,fuel,mobile,9.51,0,0,0,0
2856,1063986.13,22,5,electronics,mobile,6.04,0,1,0,1
1289,638649.31,1,5,restaurants,desktop,11.2,0,0,0,1
3856,85391.23,17,2,restaurants,mobile,7.66,0,0,0,0
1119,49975.96,15,0,grocery,mobile,5.17,0,0,0,0
2433,145318.06,22,5,grocery,desktop,2.3,0,0,0,0
3227,234358.8,17,6,fashion,desktop,0.79,0,0,0,1
4492,15183.19,6,4,gaming,desktop,14.01,0,0,0,0
4793,176236.39,1,0,restaurants,mobile,2.65,0,0,0,1
2129,173509.84,12,4,grocery,desktop,17.21,0,0,0,0
1707,107675.9,5,0,grocery,mobile,3.91,0,0,0,0
3872,910859.43,7,2,crypto,desktop,5.93,0,1,0,1
3861,880875.68,1,2,utilities,desktop,6.73,0,0,0,1
3085,28037.4,19,2,fashion,mobile,8.25,0,0,0,0
3407,383767.93,1,3,fashion,mobile,0.62,0,0,0,1
1256,51854.25,5,5,travel,mobile,9.33,0,1,0,1
1586,77884.71,19,1,education,mobile,1.82,0,0,0,0
2617,123949.71,21,3,travel,mobile,8.99,0,1,0,1
3118,233318.81,8,1,restaurants,desktop,5.86,0,0,0,1
4653,109623.91,9,1,fuel,mobile,11.93,0,0,0,0
4451,135163.01,23,6,restaurants,mobile,10.16,0,0,0,0
4742,105302.1,8,1,gaming,mobile,7.21,0,0,0,0
1362,589622.87,18,6,gaming,mobile,25.42,0,0,0,1
2805,52690.06,14,0,fuel,mobile,22.48,0,0,0,0
2512,128342.9,4,5,gaming,desktop,12.4,0,0,0,1
3288,150322.96,1,4,grocery,mobile,9.61,0,0,0,1
4315,196324.88,16,2,government,desktop,13.02,0,0,0,0
1904,107587.09,17,5,gaming,desktop,2.14,0,0,0,0
1147,591835.65,10,2,education,mobile,6.58,0,0,0,1
2171,137785.81,17,3,crypto,desktop,6.7,0,1,0,1
4492,120213.88,17,2,utilities,mobile,9.87,0,0,0,0
1655,185518.28,23,1,crypto,mobile,18.18,0,1,0,1
2164,943304.96,1,4,restaurants,tablet,7.32,0,0,0,1
3092,77907.12,18,6,fuel,mobile,6.88,0,0,0,0
4567,30770.59,10,0,travel,mobile,11.76,0,1,0,1
1966,672057.64,0,5,fashion,desktop,13.89,0,0,0,1
2293,489947.34,1,3,fuel,desktop,10.68,0,0,0,1
1433,389324.78,23,0,education,desktop,1.93,1,0,0,1
1981,192206.42,8,0,gaming,mobile,11.18,0,0,0,0
3012,109404.79,21,1,fashion,mobile,12.77,0,0,0,0
3369,155461.49,23,0,telecom,desktop,8.9,0,0,0,0
2289,67430.86,12,0,education,desktop,21.06,0,0,0,0
3919,347936.83,12,4,grocery,desktop,4.51,0,0,0,1
3837,139287.28,13,1,grocery,mobile,3.4,0,0,0,0
3430,55678.06,3,3,fuel,mobile,4.97,0,0,0,1
1400,96382.92,20,0,fashion,tablet,18.06,0,0,0,0
2985,430232.16,11,1,grocery,mobile,15.55,0,0,0,1
3938,557657.08,6,3,gaming,tablet,0.31,0,0,0,1
3191,120901.95,21,4,utilities,desktop,19.45,0,0,0,0
4248,51528.89,14,1,insurance,mobile,2.31,0,0,0,0
4223,89559.49,10,3,jewelry,mobile,0.99,0,1,0,1
1203,67003.41,19,3,restaurants,mobile,7.41,0,0,0,0
2222,121407.42,11,0,government,mobile,16.19,0,0,0,0
2083,811798.1,11,3,crypto,desktop,12.4,0,1,1,1
1906,296733.3,4,4,healthcare,tablet,24.85,0,0,0,1
4309,634816.37,15,5,fuel,tablet,8.61,0,0,0,1
1617,145151.23,17,1,fashion,mobile,8.02,0,0,0,0
4878,141222.01,17,4,fashion,tablet,17.24,0,0,0,0
4500,258253.67,8,6,crypto,mobile,4.46,1,1,0,1
3964,16096.19,20,1,fashion,mobile,10.38,0,0,0,0
4790,563013.07,20,0,education,desktop,13.95,0,0,0,1
2748,102192.92,5,6,fashion,mobile,8.61,0,0,0,0
3569,140045.07,12,2,crypto,mobile,9.07,0,1,0,1
3899,108861.14,2,4,electronics,mobile,2.47,0,1,0,1
2203,456968.12,4,0,travel,mobile,2.1,0,1,0,1
4695,130991.43,18,1,fuel,mobile,4.41,0,0,0,0
3612,143140.14,6,6,jewelry,tablet,4.49,0,1,0,1
3356,174301.66,9,5,grocery,tablet,12.5,0,0,0,0
1997,102942.41,2,5,restaurants,tablet,2.83,0,0,0,1
4879,459176.75,10,2,fuel,mobile,2.22,0,0,0,1
3026,304273.02,11,6,fashion,mobile,2.65,0,0,0,1
1228,1186188.69,3,3,fashion,mobile,17.16,0,0,0,1
4937,631903.9,7,2,education,mobile,4.56,0,0,0,1
4170,211394.36,8,3,utilities,mobile,13.16,0,0,0,1
2768,266717.18,15,0,insurance,mobile,0.04,1,0,0,1
4112,145046.65,4,4,fuel,tablet,1.97,0,0,0,1
2923,101886.65,6,3,healthcare,mobile,10.17,0,0,0,0
4162,89699.76,4,2,fashion,desktop,4.52,0,0,0,1
3680,257335.69,10,2,healthcare,desktop,18.48,0,0,0,1
4999,647965.23,12,4,telecom,desktop,11.26,1,0,0,1
2575,1442640.43,1,5,healthcare,mobile,13.71,0,0,0,1
4128,223107.32,13,5,grocery,mobile,8.05,0,0,0,1
1548,1217171.76,22,0,electronics,mobile,3.63,0,1,0,1
2991,127127.78,14,0,education,mobile,17.61,0,0,0,0
3995,278772.1,7,5,grocery,mobile,6.16,0,0,0,1
4589,118868.45,8,2,grocery,mobile,4.9,0,0,0,0
1889,292812.38,12,5,grocery,mobile,1.66,1,0,0,1
4450,110713.7,17,5,education,desktop,1.99,0,0,0,0
4823,131934.31,8,2,fashion,mobile,6.14,0,0,0,0
3229,309155.08,1,4,grocery,mobile,5.98,1,0,0,1
4217,212619.44,8,6,grocery,mobile,7.6,0,0,0,1
3787,109860.46,5,6,fuel,mobile,5.97,0,0,0,0
4615,124934.09,15,4,telecom,mobile,1.33,0,0,0,0
4757,560089.81,3,3,fuel,desktop,1.07,0,0,0,1
3701,70101.8,14,2,crypto,desktop,3.64,0,1,0,1
3368,670269.82,5,6,grocery,mobile,4.45,0,0,0,1
1631,150929.69,2,6,electronics,desktop,1.83,0,1,0,1
3426,41494.19,3,6,gaming,mobile,11.69,0,0,0,0
1023,164211.35,14,6,electronics,mobile,10.66,0,1,0,1
4861,71721.96,12,3,utilities,desktop,0.31,0,0,0,0
4015,968976.86,19,5,grocery,desktop,14.04,0,0,0,1
2692,57576.27,23,6,fuel,desktop,10.89,0,0,0,0
3933,200412.63,12,1,travel,mobile,1.44,0,1,0,1
2094,85110.69,4,5,fashion,desktop,5.84,0,0,0,1
2307,190920.75,2,0,restaurants,mobile,13.39,0,0,0,1
4189,138503.76,20,2,fashion,mobile,4,0,0,1,1
4210,299077.22,7,1,restaurants,desktop,2.53,0,0,0,1
3454,769511.26,22,5,fuel,mobile,6.44,0,0,0,1
4067,100747.06,17,0,insurance,tablet,2.3,0,0,0,0
2158,70135,8,4,fashion,desktop,15.14,0,0,0,0
1380,109897.81,19,2,gaming,mobile,10.51,0,0,0,0
2347,421601.82,14,5,insurance,desktop,8.05,0,0,1,1
1268,544150.49,17,4,restaurants,mobile,2.14,0,0,0,1
4845,250458.31,20,6,fuel,mobile,24.87,0,0,0,1
2477,1377365.91,23,4,utilities,mobile,17.08,0,0,1,1
3110,218125.66,0,5,electronics,tablet,2.71,0,1,0,1
1645,100798.52,19,2,gaming,mobile,10.6,0,0,0,0
4870,175125.85,19,0,gaming,mobile,7.03,0,0,0,0
2697,143363.41,7,4,restaurants,desktop,0.53,0,0,0,0
1198,35155.48,15,0,travel,mobile,7.99,0,1,1,1
4484,67216.72,10,1,travel,desktop,7.83,0,1,0,1
2278,177275.55,18,3,fuel,mobile,2.52,0,0,0,0
4063,581113.71,9,4,jewelry,desktop,0.56,0,1,0,1
2438,39256.51,12,1,restaurants,mobile,7.01,0,0,0,0
4212,2247055.68,7,5,fuel,desktop,1.04,0,0,1,1
1871,34957.94,12,3,restaurants,mobile,10.98,0,0,0,0
2373,1430550.65,22,4,insurance,mobile,3.92,0,0,0,1
2915,153259.5,14,4,restaurants,mobile,2.48,0,0,1,1
3818,152060.98,2,5,restaurants,mobile,23.42,0,0,0,1
1281,178752.95,0,5,fashion,mobile,5.69,0,0,0,1
4990,1153655.18,3,2,telecom,mobile,4.98,0,0,0,1
1565,669867.27,1,6,travel,mobile,0.14,0,1,0,1
4476,71516.95,10,1,fuel,desktop,0.87,0,0,0,0
3711,162028.45,23,3,electronics,desktop,8.08,0,1,1,1
1607,67685.67,7,1,telecom,tablet,12.58,0,0,0,0
4884,41697.54,15,3,restaurants,mobile,8.43,0,0,0,0
2038,451675.21,22,4,restaurants,mobile,10.03,1,0,0,1
1510,82091.98,18,5,crypto,mobile,21.52,0,1,0,1
4169,755259.33,12,2,restaurants,desktop,2.24,0,0,0,1
4553,106927.24,6,1,grocery,mobile,9.49,0,0,0,0
3389,272745.47,1,1,electronics,mobile,13.01,0,1,0,1
1024,44512.9,17,1,fashion,mobile,9.01,0,0,0,0
3507,723654.59,2,6,jewelry,mobile,14.53,0,1,0,1
1570,103496.85,22,2,fuel,desktop,14.14,0,0,0,0
3515,621989.55,14,5,travel,mobile,6.19,0,1,0,1
4691,1616877.35,6,3,fuel,mobile,14.68,0,0,0,1
4212,350249.21,11,4,utilities,mobile,1.98,0,0,0,1
4460,530297.79,7,2,healthcare,desktop,9.91,0,0,0,1
1733,388117.96,16,6,restaurants,mobile,12.16,0,0,0,1
4716,163129.86,23,1,grocery,mobile,2.98,0,0,0,0
2635,149375.1,9,1,grocery,tablet,0.24,0,0,0,0
1363,319185.63,1,0,government,mobile,0.6,0,0,0,1
3068,83254.81,20,3,grocery,mobile,9.92,0,0,0,0
1131,567463.53,20,3,government,mobile,15.27,0,0,0,1
3144,82244.7,7,2,utilities,desktop,17.32,0,0,0,0
1906,351690.92,9,5,grocery,mobile,1.12,0,0,0,1
3815,37346.68,4,2,restaurants,mobile,17.09,0,0,0,0
3896,1610688.04,3,6,travel,mobile,3.67,0,1,0,1
1599,153554.98,7,6,utilities,mobile,3.02,0,0,0,0
4517,8729.11,5,6,grocery,mobile,1.23,0,0,0,0
4538,738405.35,6,5,travel,mobile,6.37,0,1,0,1
4441,93326.86,21,4,fashion,mobile,3.44,0,0,0,0
1016,65211.44,22,5,restaurants,mobile,16.8,0,0,0,0
1374,361487.41,3,5,electronics,mobile,1.57,0,1,0,1
4122,38699.58,8,5,fuel,mobile,13.11,0,0,0,0
2421,181632.22,12,0,utilities,mobile,21.63,0,0,0,0
1058,241818.84,20,0,travel,mobile,7.13,0,1,0,1
1099,1747989.96,3,1,utilities,desktop,9.15,0,0,0,1
2383,198447.19,21,3,fuel,mobile,2.6,0,0,0,0
3711,139099.7,20,6,fashion,mobile,3.32,0,0,0,0
1713,32488.69,23,4,healthcare,mobile,1.41,0,0,0,0
1395,122828.38,2,5,restaurants,mobile,10.45,0,0,0,1
3709,105861.52,4,4,gaming,mobile,9.46,0,0,1,1
1028,3117650.98,19,4,electronics,mobile,4.43,0,1,1,1
2695,44890.55,23,5,travel,mobile,0.34,0,1,0,1
4852,1396828.58,10,4,fashion,mobile,3.21,0,0,0,1
4181,100853.3,7,4,fashion,mobile,1.08,0,0,0,0
3935,69690.12,19,5,gaming,mobile,17.37,0,0,0,0
1104,80506.68,7,4,gaming,desktop,0.11,0,0,0,0
3342,193340.2,11,2,utilities,mobile,0.89,0,0,0,0
4059,43745.98,8,3,gaming,tablet,11.88,0,0,0,0
